project_id,record_date,reported_progress,financial_expenditure,status,data_status
SYN-PRJ-04140,2021-08-19,11.1,133333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04140,2021-10-29,35.2,422964.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04140,2022-01-08,64.8,777035.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04140,2022-03-20,88.9,1066666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04140,2022-05-30,100.0,1200000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04141,2022-04-23,11.1,116333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04141,2022-07-03,35.2,369036.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04141,2022-09-13,64.8,677963.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04141,2022-11-23,88.9,930666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04141,2023-02-03,100.0,1047000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04142,2022-01-20,16.1,626033.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04142,2022-03-31,50.0,1939500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04142,2022-06-09,83.9,3252966.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04142,2022-08-18,100.0,3879000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04143,2022-11-30,2.1,27285.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04143,2023-02-04,6.5,84888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04143,2023-04-11,12.9,167388.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04143,2023-06-16,20.8,269287.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04143,2023-08-22,29.4,382000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04143,2023-10-27,38.1,494712.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04143,2024-01-01,46.0,596611.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04143,2024-03-07,52.4,679111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04143,2024-05-12,56.8,736714.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04143,2024-07-18,58.9,764000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04144,2023-02-19,4.2,127436.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04144,2023-04-23,13.2,398918.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04144,2023-06-26,26.1,786484.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04144,2023-08-28,41.7,1255869.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04144,2023-10-31,58.3,1755130.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04144,2024-01-02,73.9,2224515.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04144,2024-03-06,86.8,2612081.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04144,2024-05-08,95.8,2883563.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04144,2024-07-11,100.0,3011000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04145,2022-01-06,26.1,313444.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04145,2022-03-07,73.9,886555.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04145,2022-05-06,100.0,1200000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04146,2024-12-13,26.1,207134.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04146,2025-02-19,73.9,585865.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04146,2025-04-29,100.0,793000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04147,2022-06-15,11.1,185777.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04147,2022-08-15,35.2,589330.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04147,2022-10-15,64.8,1082669.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04147,2022-12-15,88.9,1486222.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04147,2023-02-14,100.0,1672000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04148,2022-11-04,6.4,174811.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04148,2023-01-10,20.2,554024.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04148,2023-03-18,39.4,1080484.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04148,2023-05-23,60.6,1663515.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04148,2023-07-29,79.8,2189975.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04148,2023-10-04,93.6,2569188.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04148,2023-12-09,100.0,2744000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04149,2022-10-18,16.1,366033.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04149,2022-12-26,50.0,1134000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04149,2023-03-04,83.9,1901966.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04149,2023-05-12,100.0,2268000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04150,2022-01-22,8.2,36123.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04150,2022-03-26,26.1,114929.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04150,2022-05-29,50.0,220000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04150,2022-07-31,73.9,325070.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04150,2022-10-02,91.8,403876.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04150,2022-12-05,100.0,440000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04151,2023-03-30,26.1,90898.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04151,2023-05-19,73.9,257101.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04151,2023-07-09,100.0,348000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04152,2023-06-19,16.1,320037.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04152,2023-08-28,50.0,991500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04152,2023-11-05,83.9,1662962.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04152,2024-01-14,100.0,1983000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04153,2024-04-07,20.9,198776.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04153,2024-05-08,59.0,562223.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04153,2024-06-09,79.9,761000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04154,2022-05-29,26.1,456323.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04154,2022-06-28,73.9,1290676.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04154,2022-07-28,100.0,1747000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04155,2021-05-23,12.9,193668.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04155,2021-08-01,40.0,600000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04155,2021-10-10,67.1,1006331.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04155,2021-12-19,80.0,1200000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04156,2021-11-28,26.1,345572.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04156,2022-01-02,73.9,977427.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04156,2022-02-06,100.0,1323000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04157,2024-06-16,11.5,36568.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04157,2024-08-21,32.4,103431.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04157,2024-10-26,43.9,140000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04158,2024-06-25,16.1,76660.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04158,2024-09-06,50.0,237500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04158,2024-11-17,83.9,398339.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04158,2025-01-29,100.0,475000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04159,2024-06-05,26.1,313444.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04159,2024-07-12,73.9,886555.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04159,2024-08-18,100.0,1200000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04160,2021-10-22,16.1,721738.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04160,2022-01-01,50.0,2236000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04160,2022-03-13,83.9,3750261.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04160,2022-05-23,100.0,4472000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04161,2023-11-30,3.8,1360237.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04161,2024-01-26,13.2,1923665.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04161,2024-03-24,27.3,2356000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04162,2022-11-07,16.1,79565.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04162,2023-01-19,50.0,246500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04162,2023-04-02,83.9,413434.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04162,2023-06-14,100.0,493000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04163,2021-11-01,11.1,239777.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04163,2022-01-07,35.2,760631.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04163,2022-03-14,64.8,1397368.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04163,2022-05-20,88.9,1918222.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04163,2022-07-26,100.0,2158000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04164,2023-05-17,18.2,234822.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04164,2023-07-28,51.3,664177.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04164,2023-10-09,69.5,899000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04165,2021-12-03,4.2,116898.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04165,2022-02-06,13.2,365929.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04165,2022-04-12,26.1,721445.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04165,2022-06-16,41.7,1152013.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04165,2022-08-20,58.3,1609987.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04165,2022-10-24,73.9,2040554.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04165,2022-12-28,86.8,2396070.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04165,2023-03-03,95.8,2645101.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04165,2023-05-07,100.0,2762000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04166,2021-04-14,16.1,56325.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04166,2021-06-16,50.0,174500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04166,2021-08-18,83.9,292674.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04166,2021-10-21,100.0,349000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04167,2022-08-16,26.1,64256.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04167,2022-10-21,73.9,181743.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04167,2022-12-27,100.0,246000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04168,2023-11-10,13.0,273480.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04168,2024-01-06,36.6,773519.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04168,2024-03-04,49.6,1047000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04169,2022-11-09,26.1,271129.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04169,2023-01-17,73.9,766870.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04169,2023-03-27,100.0,1038000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04170,2021-02-24,26.1,346617.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04170,2021-03-26,73.9,980382.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04170,2021-04-25,100.0,1327000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04171,2024-07-22,26.1,422105.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04171,2024-09-06,73.9,1193894.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04171,2024-10-22,100.0,1616000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04172,2021-09-06,16.1,677840.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04172,2021-11-12,50.0,2100000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04172,2022-01-18,83.9,3522160.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04172,2022-03-26,100.0,4200000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04173,2023-04-20,26.1,106832.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04173,2023-05-19,73.9,302167.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04173,2023-06-17,100.0,409000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04174,2024-12-27,5.1,3393.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04174,2025-03-02,16.1,10692.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04174,2025-05-07,31.7,21020.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04174,2025-07-11,50.0,33125.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04174,2025-09-14,68.3,45229.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04174,2025-11-19,83.9,55557.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04174,2026-01-23,94.9,62856.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04174,2026-03-30,100.0,66250.0,COMPLETED,SYNTHETIC
SYN-PRJ-04175,2021-05-05,11.4,608571.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04175,2021-07-09,22.9,1217142.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04175,2021-09-12,32.0,1825714.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04175,2021-11-17,32.0,2434285.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04175,2022-01-21,32.0,3042857.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04175,2022-03-27,32.0,3651428.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04175,2022-06-01,32.0,4260000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04176,2021-09-08,26.1,259375.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04176,2021-10-16,73.9,733624.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04176,2021-11-23,100.0,993000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04177,2021-11-12,26.1,174745.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04177,2022-01-22,73.9,494254.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04177,2022-04-03,100.0,669000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04178,2024-01-21,10.7,292923.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04178,2024-03-21,33.0,907500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04178,2024-05-20,55.4,1522076.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04178,2024-07-20,66.1,1815000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2023-07-02,3.6,103285.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2023-09-13,11.1,321333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2023-11-25,21.9,633623.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2024-02-07,35.2,1019344.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2024-04-20,50.0,1446000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2024-07-02,64.8,1872655.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2024-09-14,78.1,2258376.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2024-11-26,88.9,2570666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2025-02-07,96.4,2788714.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04179,2025-04-22,100.0,2892000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04180,2024-04-26,16.1,343923.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04180,2024-07-10,50.0,1065500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04180,2024-09-23,83.9,1787076.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04180,2024-12-07,100.0,2131000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04181,2021-11-21,26.1,553229.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04181,2022-01-30,73.9,1564770.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04181,2022-04-10,100.0,2118000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04182,2025-01-15,8.2,40803.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04182,2025-03-24,26.1,129818.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04182,2025-05-30,50.0,248500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04182,2025-08-06,73.9,367181.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04182,2025-10-12,91.8,456196.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04182,2025-12-19,100.0,497000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04183,2024-12-13,3.9,37444.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04183,2025-02-14,12.5,118782.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04183,2025-04-18,23.0,218217.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04183,2025-06-20,31.6,299555.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04183,2025-08-23,35.5,337000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04184,2023-11-23,17.1,182581.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04184,2024-01-16,48.3,516418.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04184,2024-03-11,65.4,699000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04185,2023-06-02,6.1,47444.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04185,2023-08-10,19.4,150504.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04185,2023-10-18,35.6,276495.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04185,2023-12-26,48.9,379555.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04185,2024-03-04,55.0,427000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04186,2023-05-19,16.1,196573.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04186,2023-07-30,50.0,609000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04186,2023-10-09,83.9,1021426.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04186,2023-12-20,100.0,1218000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04187,2023-06-20,12.4,41638.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04187,2023-08-23,38.5,129000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04187,2023-10-26,64.5,216361.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04187,2023-12-30,76.9,258000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04188,2024-09-10,6.4,116455.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04188,2024-11-10,20.2,369080.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04188,2025-01-10,39.4,719798.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04188,2025-03-12,60.6,1108201.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04188,2025-05-12,79.8,1458919.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04188,2025-07-12,93.6,1711544.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04188,2025-09-11,100.0,1828000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04189,2022-04-13,4.2,22694.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04189,2022-06-13,13.2,71496.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04189,2022-08-13,25.9,140561.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04189,2022-10-14,40.8,221500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04189,2022-12-14,55.6,302439.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04189,2023-02-13,68.3,371504.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04189,2023-04-15,77.3,420305.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04189,2023-06-16,81.5,443000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04190,2021-05-05,7.6,122142.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04190,2021-07-09,15.2,244285.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04190,2021-09-12,21.3,366428.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04190,2021-11-17,21.3,488571.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04190,2022-01-21,21.3,610714.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04190,2022-03-27,21.3,732857.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04190,2022-06-01,21.3,855000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04191,2023-01-13,26.1,131908.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04191,2023-03-27,73.9,373092.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04191,2023-06-09,100.0,505000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04192,2021-08-25,8.2,50983.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04192,2021-10-28,26.1,162207.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04192,2021-12-31,50.0,310500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04192,2022-03-04,73.9,458792.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04192,2022-05-07,91.8,570016.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04192,2022-07-10,100.0,621000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04193,2024-01-26,6.5,142777.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04193,2024-03-30,20.5,452924.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04193,2024-06-02,37.6,832075.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04193,2024-08-05,51.6,1142222.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04193,2024-10-09,58.1,1285000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04194,2024-04-02,8.2,319285.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04194,2024-06-09,26.1,1015821.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04194,2024-08-15,50.0,1944500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04194,2024-10-22,73.9,2873178.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04194,2024-12-28,91.8,3569715.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04194,2025-03-06,100.0,3889000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04195,2023-04-03,8.2,65843.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04195,2023-06-05,26.1,209485.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04195,2023-08-07,50.0,401000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04195,2023-10-09,73.9,592514.5,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04195,2023-12-11,91.8,736156.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04195,2024-02-12,100.0,802000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04196,2021-12-09,11.1,224666.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04196,2022-02-18,35.2,712695.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04196,2022-05-01,64.8,1309304.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04196,2022-07-11,88.9,1797333.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04196,2022-09-21,100.0,2022000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04197,2021-06-10,8.2,140882.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04197,2021-08-15,26.1,448225.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04197,2021-10-21,50.0,858000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04197,2021-12-26,73.9,1267774.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04197,2022-03-02,91.8,1575117.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04197,2022-05-08,100.0,1716000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04198,2022-06-20,2.3,26392.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04198,2022-08-20,7.1,82111.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04198,2022-10-20,14.0,161911.4,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04198,2022-12-20,22.6,260475.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04198,2023-02-19,32.0,369500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04198,2023-04-21,41.5,478524.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04198,2023-06-21,50.1,577088.6,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04198,2023-08-21,57.0,656888.9,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04198,2023-10-21,61.8,712607.1,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04198,2023-12-22,64.1,739000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04199,2023-05-02,12.5,138699.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04199,2023-06-02,35.4,392300.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04199,2023-07-04,47.9,531000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04200,2021-06-11,26.1,85413.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04200,2021-08-18,73.9,241586.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04200,2021-10-25,100.0,327000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04201,2024-09-26,26.1,481398.7,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04201,2024-12-07,73.9,1361601.3,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04201,2025-02-17,100.0,1843000.0,COMPLETED,SYNTHETIC
SYN-PRJ-04202,2023-03-16,6.7,19528.2,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04202,2023-05-21,20.9,60500.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04202,2023-07-25,35.0,101471.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04202,2023-09-29,41.7,121000.0,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04203,2024-07-25,16.1,378944.8,IN_PROGRESS,SYNTHETIC
SYN-PRJ-04203,2024-10-07,50.0,1174000.0,IN_PROGRESS,SYNTHETIC
